,date,$p/l,%p/l,SPY $p/l,SPY %p/l,percent liquid,cash balance
0,2019-01-02 00:00:00,0.0,1.0,0.0,1.0,1.0,5000.0
1,2019-01-03 00:00:00,0.0,1.0,-6.079999999999984,0.9757023538344723,1.0,5000.0
2,2019-01-04 00:00:00,87.90000000000055,1.0175800000000002,2.1599999999999966,1.0086320585061743,0.43656321861671815,2221.1900000000005
3,2019-01-07 00:00:00,226.8000000000011,1.0453600000000003,4.060000000000002,1.0162250729329017,0.641013622101477,3350.4500000000007
4,2019-01-08 00:00:00,241.3700000000008,1.0482740000000002,6.390000000000015,1.025536506414099,0.639231727582674,3350.4500000000007
5,2019-01-09 00:00:00,231.84000000000015,1.046368,7.690000000000026,1.0307317268113336,0.6403961130309797,3350.4500000000007
6,2019-01-10 00:00:00,243.52000000000044,1.048704,8.750000000000028,1.034967829596771,0.6389696234590505,3350.4500000000007
7,2019-01-11 00:00:00,208.95000000000073,1.0417900000000002,8.580000000000013,1.0342884546217481,0.6432102439071214,3350.4500000000007
8,2019-01-14 00:00:00,187.15000000000055,1.03743,7.120000000000033,1.0284538224833155,0.6459134592213451,3350.4500000000007
9,2019-01-15 00:00:00,216.54000000000087,1.0433080000000001,10.000000000000028,1.0399632338248812,0.6422743811031834,3350.4500000000007
10,2019-01-16 00:00:00,246.0000000000009,1.0492000000000001,10.72999999999999,1.0428805498940974,0.6386675562333206,3350.4500000000007
11,2019-01-17 00:00:00,253.3100000000013,1.0506620000000002,12.77000000000001,1.0510330495943732,0.6377788480024974,3350.4500000000007
12,2019-01-18 00:00:00,272.84000000000106,1.0545680000000002,16.190000000000026,1.0647004755624827,0.6354165876453676,3350.4500000000007
13,2019-01-22 00:00:00,256.420000000001,1.051284,12.710000000000008,1.050793270191424,0.637401501402095,3350.4500000000007
14,2019-01-23 00:00:00,255.8000000000011,1.0511600000000003,13.120000000000033,1.0524317627782442,0.6374766924159976,3350.4500000000007
15,2019-01-24 00:00:00,262.84000000000106,1.0525680000000002,13.370000000000033,1.0534308436238662,0.6366239520867061,3350.4500000000007
16,2019-01-25 00:00:00,340.60000000000036,1.0681200000000002,15.549999999999983,1.0621428285976902,0.33479571583717194,1788.0100000000007
17,2019-01-28 00:00:00,353.6800000000003,1.0707360000000001,13.549999999999983,1.054150181832714,0.33397774988419193,1788.0100000000007
18,2019-01-29 00:00:00,375.2900000000009,1.075058,13.289999999999992,1.053111137753267,0.005357850460161337,28.800000000000637
19,2019-01-30 00:00:00,370.6900000000005,1.074138,17.210000000000008,1.0687767254126204,0.001766998281412749,9.490000000000638
20,2019-01-31 00:00:00,389.3700000000008,1.0778740000000002,19.580000000000013,1.0782480118291173,0.001760873719933988,9.490000000000638
21,2019-02-01 00:00:00,416.96999999999935,1.083394,19.849999999999994,1.079327019142389,0.0017519018934940823,9.490000000000638
22,2019-02-04 00:00:00,491.40000000000055,1.0982800000000001,21.78,1.087039923270591,0.0017281567541975885,9.490000000000638
23,2019-02-05 00:00:00,547.9900000000007,1.109598,22.930000000000035,1.0916356951604524,0.17531934989068124,972.6700000000006
24,2019-02-06 00:00:00,573.380000000001,1.1146760000000002,22.599999999999994,1.0903169084442312,0.030360391719208218,169.21000000000072
25,2019-02-07 00:00:00,566.0600000000004,1.113212,19.940000000000026,1.079686688246813,0.008972235297499617,49.94000000000072
26,2019-02-08 00:00:00,526.6200000000017,1.1053240000000004,20.31000000000003,1.0811653278983338,0.009036264479917329,49.94000000000072
27,2019-02-11 00:00:00,548.920000000001,1.109784,20.460000000000008,1.0817647764057068,0.008999949539730382,49.94000000000072
28,2019-02-12 00:00:00,557.75,1.11155,23.830000000000013,1.0952323862046918,0.008985650667986275,49.94000000000072
29,2019-02-13 00:00:00,564.0200000000004,1.1128040000000001,24.72,1.098789114015106,0.008975524890277304,49.94000000000072
