,date,$p/l,%p/l,SPY $p/l,SPY %p/l,percent liquid,cash balance
0,2008-01-02 00:00:00,0.0,1.0,0.0,1.0,1.0,5000.0
1,2008-01-03 00:00:00,0.0,1.0,-0.0699920654296875,0.9995170629340591,1.0,5000.0
2,2008-01-04 00:00:00,-20.809489250183105,0.9958381021499634,-3.6199951171875,0.9750224570473436,0.9383402633929944,4672.174935340881
3,2008-01-07 00:00:00,-24.78161334991455,0.9950436773300171,-3.739990234375,0.9741945047720962,0.939089417235964,4672.174935340881
4,2008-01-08 00:00:00,-36.47214889526367,0.9927055702209473,-6.019989013671875,0.9584627798392358,0.9692914154856449,4811.104936599731
5,2008-01-09 00:00:00,-29.2279052734375,0.9941544189453125,-4.55999755859375,0.9685365501342791,0.9678788013040831,4811.104936599731
6,2008-01-10 00:00:00,-22.864713668823242,0.9954270572662354,-3.6399993896484375,0.9748844299068491,0.9666413830085314,4811.104936599731
7,2008-01-11 00:00:00,-25.605783462524414,0.9948788433074951,-4.779998779296875,0.9670185674404188,0.9671740371129242,4811.104936599731
8,2008-01-14 00:00:00,-24.137353897094727,0.9951725292205811,-3.649993896484375,0.9748154689785318,0.9668886138502614,4811.104936599731
9,2008-01-15 00:00:00,-31.283702850341797,0.9937432594299317,-6.7599945068359375,0.9533568284795368,0.9682792594456758,4811.104936599731
10,2008-01-16 00:00:00,-29.032115936279297,0.9941935768127441,-7.9499969482421875,0.9451459508038002,0.9678406798852012,4811.104936599731
11,2008-01-17 00:00:00,-41.58102798461914,0.9916837944030762,-11.5,0.9206513449170848,0.8828486190996833,4377.53334236145
12,2008-01-18 00:00:00,-44.07210922241211,0.9911855781555176,-12.8699951171875,0.911198538828477,0.8832923801227085,4377.53334236145
13,2008-01-22 00:00:00,-33.520463943481445,0.9932959072113037,-14.209991455078125,0.9019527208086812,0.784155719467402,3894.4933338165283
14,2008-01-23 00:00:00,12.701723098754883,1.002540344619751,-11.069992065429688,0.9236183493764879,0.8812998638372257,4417.69334602356
15,2008-01-24 00:00:00,4.015405654907227,1.0008030811309814,-9.939987182617188,0.9314152509146009,0.882829685342543,4417.69334602356
16,2008-01-25 00:00:00,-0.89044189453125,0.9998219116210938,-11.889999389648438,0.9179603947386707,0.8836960452008475,4417.69334602356
17,2008-01-28 00:00:00,6.915349960327148,1.0013830699920654,-9.689987182617188,0.933140221677273,0.8823183611559487,4417.69334602356
18,2008-01-29 00:00:00,11.446348190307617,1.0022892696380614,-9.019989013671875,0.9377631306871709,0.8815206307893211,4417.69334602356
19,2008-01-30 00:00:00,17.16373300552368,1.0034327466011048,-10.019989013671875,0.9308632476364826,0.8477616287828171,4253.358898162842
20,2008-01-31 00:00:00,14.26598834991455,1.0028531976699828,-7.55999755859375,0.9478369009822142,0.7982481214340529,4002.628405570984
21,2008-02-01 00:00:00,30.78507709503174,1.0061570154190063,-5.3499908447265625,0.9630856888491337,0.7459887205511417,3752.9089230298996
22,2008-02-04 00:00:00,30.21317481994629,1.0060426349639893,-7.1099853515625,0.9509419325821119,0.7460735345802184,3752.9089230298996
23,2008-02-05 00:00:00,10.711404800415039,1.002142280960083,-10.79998779296875,0.9254813472796546,0.7489772648719097,3752.9089230298996
24,2008-02-06 00:00:00,2.685000419616699,1.0005370000839233,-11.879989624023438,0.918029460950848,0.7501789384530732,3752.9089230298996
25,2008-02-07 00:00:00,7.378538489341736,1.0014757076978684,-11.0,0.9241012864424288,0.7494757774318579,3752.9089230298996
26,2008-02-08 00:00:00,2.9372881650924683,1.0005874576330185,-11.8599853515625,0.9181674880913426,0.6523435677219899,3263.6339596509933
27,2008-02-11 00:00:00,20.07247006893158,1.0040144940137863,-11.17999267578125,0.9228593580295578,0.6010478895537843,3017.3039635419846
28,2008-02-12 00:00:00,21.72261369228363,1.0043445227384566,-9.939987182617188,0.9314152509146009,0.6008503845503076,3017.3039635419846
29,2008-02-13 00:00:00,38.666903376579285,1.007733380675316,-8.55999755859375,0.940937017931526,0.5988298137985641,3017.3039635419846
30,2008-02-14 00:00:00,7.002920031547546,1.0014005840063096,-9.759994506835938,0.9326571793274719,0.5776233921207926,2892.162011027336
31,2008-02-15 00:00:00,-9.632375836372375,0.9980735248327255,-9.789993286132812,0.9324501912586601,0.5490260870078392,2739.8420094251633
32,2008-02-19 00:00:00,-3.3778058290481567,0.9993244388341904,-9.409988403320312,0.9350721805087568,0.5483388383098999,2739.8420094251633
33,2008-02-20 00:00:00,24.702126383781433,1.0049404252767562,-9.009994506835938,0.9378320916154882,0.579954069819194,2914.096447825432
34,2008-02-21 00:00:00,-15.342768788337708,0.9969314462423324,-10.139999389648438,0.9300351900773752,0.48826350881067776,2433.826229929924
35,2008-02-22 00:00:00,-11.907004475593567,0.9976185991048813,-9.30999755859375,0.9357621056435097,0.4879271962478823,2433.826229929924
36,2008-02-25 00:00:00,17.758617281913757,1.0035517234563827,-7.5999908447265625,0.947560951985085,0.4569821710794616,2293.026226878166
37,2008-02-26 00:00:00,41.741308093070984,1.0083482616186141,-6.5699920654296875,0.9546678231045852,0.538999536098641,2717.4962261915207
38,2008-02-27 00:00:00,26.209141969680786,1.0052418283939362,-6.709991455078125,0.9537018436888433,0.5158034920311891,2592.536227107048
39,2008-02-28 00:00:00,9.46735692024231,1.0018934713840484,-8.05999755859375,0.94438695945687,0.49652878358073566,2487.344733119011
40,2008-02-29 00:00:00,-61.387972593307495,0.9877224054813385,-11.1099853515625,0.9233424003793588,0.4109433428302376,2029.4897354841232
