,date,$p/l,%p/l,SPY $p/l,SPY %p/l
0,2011-01-03 00:00:00,0.0,1.0,0.0,1.0
1,2011-01-04 00:00:00,0.0,1.0,-0.06999969482420454,0.9994490382279198
2,2011-01-05 00:00:00,1.1400032043457031,1.000228000640869,0.5899963378906392,1.0046438120717738
3,2011-01-06 00:00:00,0.5700016021728516,1.0001140003204345,0.3399963378906392,1.0026760828785823
4,2011-01-07 00:00:00,-0.3199958801269531,0.9999360008239746,0.08999633789063921,1.000708353685391
5,2011-01-10 00:00:00,2.840007781982422,1.0005680015563965,-0.06999969482420454,0.9994490382279198
6,2011-01-11 00:00:00,8.49000358581543,1.0016980007171632,0.37999725341798296,1.0029909267555324
7,2011-01-12 00:00:00,11.480005264282227,1.0022960010528565,1.5299987792968892,1.0120424930542788
8,2011-01-13 00:00:00,11.640005111694336,1.0023280010223388,1.3199920654297017,1.010389547687708
9,2011-01-14 00:00:00,11.810007095336914,1.0023620014190673,2.250000000000014,1.0177095627387227
10,2011-01-18 00:00:00,10.04001235961914,1.0020080024719238,2.470001220703139,1.019441174036784
11,2011-01-19 00:00:00,9.46000862121582,1.0018920017242432,1.1999969482422017,1.0094450761071871
12,2011-01-20 00:00:00,10.77001953125,1.00215400390625,1.0299987792968892,1.008107034667896
13,2011-01-21 00:00:00,12.289995193481445,1.0024579990386964,1.3199920654297017,1.010389547687708
14,2011-01-24 00:00:00,15.659997940063477,1.0031319995880128,2.0500030517578267,1.0161354034043013
15,2011-01-25 00:00:00,22.520002365112305,1.0045040004730224,2.119995117187514,1.0166863051260524
16,2011-01-26 00:00:00,42.810014724731445,1.0085620029449462,2.619995117187514,1.020621763512435
17,2011-01-27 00:00:00,40.585583209991455,1.0081171166419982,2.940002441406264,1.0231405145280363
18,2011-01-28 00:00:00,31.19668960571289,1.0062393379211425,0.6699981689453267,1.005273499825674
19,2011-01-31 00:00:00,37.76334190368652,1.0075526683807372,1.6299896240234517,1.0128295126711602
