,date,accession_number,ticker,quantity,price,total_trans_cost,total_shares_after_trans
150,2022-11-13 00:00:00,0001127602-22-014330,ARW,20278.0,123.29,2500074.62,20278.0
151,2022-11-17 00:00:00,0001493152-22-017142,BMIX,63763964.0,1.0,63763964.0,63763964.0
152,2022-11-18 00:00:00,0001225208-22-007175,BKI,35769.0,69.91,2500610.79,327454.73
153,2022-11-21 00:00:00,0001104659-22-048414,BSY,38913.0,44.38,1726958.9400000002,2413114.0
154,2022-12-01 00:00:00,0001628945-22-000038,HLTH,239591.0,6.7,1605259.7,4121341.0
155,2022-12-02 00:00:00,0001127602-22-016365,JCI,72222.0,54.0,3899988.0,72222.0
156,2022-12-03 00:00:00,0001209191-22-026760,NNN,42536.0,45.8,1948148.7999999998,269225.0
157,2022-12-04 00:00:00,0001209191-22-022679,JHG,88942.0,33.73,3000013.6599999997,157399.0
158,2022-12-05 00:00:00,0000038725-22-000065,FELE,19890.0,83.56,1662008.4000000001,221761.0
159,2022-12-11 00:00:00,0001127602-22-014171,JCI,32837.0,51.77,1699971.49,32837.0
160,2022-12-11 00:00:00,0000038725-22-000070,FELE,19890.0,83.56,1662008.4000000001,189761.0
161,2022-12-12 00:00:00,0001062993-22-010093,PFG,84815.0,53.09,4502828.350000001,250700.0
162,2022-12-12 00:00:00,0001062993-22-010093,PFG,33005.0,62.78,2072053.9000000001,130545.0
163,2022-12-12 00:00:00,0001062993-22-010093,PFG,35340.0,63.98,2261053.1999999997,165885.0
164,2022-12-13 00:00:00,0001127602-22-014330,ARW,20278.0,123.29,2500074.62,20278.0
165,2022-12-17 00:00:00,0001493152-22-017142,BMIX,63763964.0,1.0,63763964.0,63763964.0
166,2022-12-18 00:00:00,0001225208-22-007175,BKI,35769.0,69.91,2500610.79,327454.73
167,2022-12-21 00:00:00,0001104659-22-048414,BSY,38913.0,44.38,1726958.9400000002,2413114.0
