,date,$p/l,%p/l,SPY $p/l,SPY %p/l
0,2022-01-03 00:00:00,0.0,100.0,0.0,1.0
1,2022-01-04 00:00:00,108.20072742771754,102.16,-143.8878460323673,0.6435775509715388
2,2022-01-05 00:00:00,209.53180632608473,104.19,-141.07063924336205,0.6505560121191953
3,2022-01-06 00:00:00,244.71245915206146,104.89,51.42653222909729,1.127387900142815
4,2022-01-07 00:00:00,244.71245915206146,104.89,-14.521163867351333,0.96402984038568
5,2022-01-10 00:00:00,241.61264718496568,104.83,194.52080456162992,1.4818445995309903
6,2022-01-11 00:00:00,420.1217240497808,108.4,51.45558174755968,1.1274598582740885
7,2022-01-12 00:00:00,296.61116298210527,105.93,-303.9665343145937,0.2470490067748301
8,2022-01-13 00:00:00,326.11819570282387,106.52,140.77077202206192,1.34870119123504
9,2022-01-14 00:00:00,203.3597362980554,104.07,167.7215947993766,1.415460674558334
10,2022-01-18 00:00:00,195.00891751331164,103.9,-179.09371645073634,0.556369611588868
11,2022-01-19 00:00:00,979.7908781670221,119.6,195.17947163394865,1.4834761739654108
12,2022-01-20 00:00:00,837.0733499875223,116.74,-50.1417079008628,0.8757947191420526
13,2022-01-21 00:00:00,837.0733499875223,116.74,156.66138872499346,1.3880636021544264
14,2022-01-24 00:00:00,388.85211993164467,107.78,53.99170443982206,1.1337420501751994
15,2022-01-25 00:00:00,811.194800666387,116.22,172.59710340310107,1.4275377245991547
16,2022-01-26 00:00:00,1016.161639604341,120.32,-61.16420124541645,0.848491064381789
17,2022-01-27 00:00:00,2109.5973166251697,142.19,-153.87443938956787,0.6188399087037958
18,2022-01-28 00:00:00,2109.5973166251697,142.19,-115.36108315935616,0.7142407721289785
19,2022-01-31 00:00:00,3786.9095277904235,175.74,-177.15325482917214,0.5611763002875652
20,2022-02-01 00:00:00,4390.437309301669,187.81,-219.7349709169661,0.4556977630076889
21,2022-02-02 00:00:00,4780.394522722181,195.61,-136.04607080176652,0.6630022960733087
22,2022-02-03 00:00:00,5060.644850593211,201.21,143.6389907482369,1.3558060132955676
23,2022-02-04 00:00:00,4607.711351720143,192.15,-268.43452515478344,0.3350648195961052
24,2022-02-07 00:00:00,3845.858850243092,176.92,-151.69348662816603,0.6242423144376293
25,2022-02-08 00:00:00,2653.4964359304377,153.07,-108.3071689799429,0.7317139183076871
26,2022-02-09 00:00:00,2702.5785166566593,154.05,-148.9068190424849,0.6311451273777388
27,2022-02-10 00:00:00,3490.7362708643886,169.81,-213.16371754542152,0.47197531725883524
28,2022-02-11 00:00:00,4823.2410766340745,196.46,-129.4341054265302,0.6793806974248933
29,2022-02-14 00:00:00,6058.777055970568,221.18,146.1368189673226,1.3619933465252183
30,2022-02-15 00:00:00,4658.865232978356,193.18,140.80096587051696,1.3487759839691638
31,2022-02-16 00:00:00,3436.232467273763,168.72,-84.68486774751238,0.7902283702861882
32,2022-02-17 00:00:00,3564.8696120281475,171.3,-227.62291731993997,0.43615864797971937
33,2022-02-18 00:00:00,5183.970856826512,203.68,145.89047660583196,1.36138313551572
34,2022-02-22 00:00:00,4324.456387474864,186.49,-77.17596619933533,0.8088285589269497
35,2022-02-23 00:00:00,4182.235150509969,183.64,-23.24063191259529,0.9424309754321232
36,2022-02-24 00:00:00,3104.0519859373926,162.08,-49.1659509963315,0.8782117520962553
37,2022-02-25 00:00:00,3810.8073351655203,176.22,-93.64145803003908,0.7680421333560408
38,2022-02-28 00:00:00,6162.130911063714,223.24,-85.86230090979177,0.7873117680655076
39,2022-03-01 00:00:00,5260.69743172993,205.21,-43.25470268666396,0.8928544175988935
40,2022-03-02 00:00:00,4746.493156300221,194.93,-53.010160074658984,0.8686893188118854
41,2022-03-03 00:00:00,5126.872101992136,202.54,-189.97209287218544,0.5294229467210503
42,2022-03-04 00:00:00,5669.72281500455,213.39,80.62902269987114,1.1997249561091832
43,2022-03-07 00:00:00,4953.281475467864,199.07,-119.49172148326318,0.7040088292091674
44,2022-03-08 00:00:00,6036.5527236072285,220.73,-95.85375896725543,0.762562075520904
45,2022-03-09 00:00:00,6193.232363779771,223.86,31.960897249930667,1.0791698644818464
46,2022-03-10 00:00:00,5110.5909580764655,202.21,-256.68377200393104,0.3641724359198188
47,2022-03-11 00:00:00,7433.958682760873,248.68,34.98041960136254,1.0866494785081169
48,2022-03-14 00:00:00,7440.6946740330095,248.81,37.3906451603699,1.0926198124879525
49,2022-03-15 00:00:00,8611.90892917713,272.24,-92.33820675187064,0.7712703977652513
50,2022-03-16 00:00:00,8296.231046555451,265.92,-64.42841703846432,0.8404053238609823
51,2022-03-17 00:00:00,12226.482246125273,344.53,-88.9898036241243,0.7795646774840362
52,2022-03-18 00:00:00,16171.82533857891,423.44,-55.90573590798806,0.8615167308670313
53,2022-03-21 00:00:00,21812.960432321608,536.26,23.99318154279115,1.059433154093796
54,2022-03-22 00:00:00,19468.920837262292,489.38,-0.5457310798838648,0.9986481776371897
55,2022-03-23 00:00:00,19826.28694264745,496.53,-24.697987576856917,0.9388209813340478
56,2022-03-24 00:00:00,15140.533387891901,402.81,-117.63409247053886,0.7086103344812151
57,2022-03-25 00:00:00,15325.006663358505,406.5,-38.58899689340825,0.9044117682100383
58,2022-03-28 00:00:00,14756.486273163115,395.13,-110.60072696699467,0.7260325798397397
59,2022-03-29 00:00:00,14949.893136599068,399.0,119.30263884771193,1.2955227969990895
60,2022-03-30 00:00:00,17131.53695262737,442.63,-287.1933387410043,0.28859764072287913
61,2022-03-31 00:00:00,17131.53695262737,442.63,-23.53229582174356,0.9417084990892051
62,2022-04-01 00:00:00,17888.026243149052,457.76,-60.35587997252287,0.8504933450165393
63,2022-04-04 00:00:00,17467.58863177638,449.35,-151.9671707432869,0.6235643755757909
64,2022-04-05 00:00:00,19192.536111810958,483.85,-226.16386994521213,0.4397728325886965
65,2022-04-06 00:00:00,25423.361064777928,608.47,-111.27249273467669,0.7243685588213359
66,2022-04-07 00:00:00,34658.23559077799,793.16,127.65928318133001,1.3162229167185686
67,2022-04-08 00:00:00,33209.2491930838,764.18,-124.1430669947132,0.6924870502390685
68,2022-04-11 00:00:00,33658.10774643475,773.16,101.27624150139638,1.2508698755293453
69,2022-04-12 00:00:00,44822.24339423857,996.44,135.27564556777986,1.3350892950077817
70,2022-04-13 00:00:00,44773.82356626783,995.48,142.15235516998666,1.3521234903568784
71,2022-04-14 00:00:00,43831.9286209843,976.64,-38.10556800018344,0.9056092627504426
72,2022-04-15 00:00:00,43656.504003418886,973.13,23.605277236894324,1.058472282091686
73,2022-04-18 00:00:00,38216.61639173144,864.33,97.8154615897314,1.2422972289460705
74,2022-04-19 00:00:00,34896.606970884684,797.93,-279.2959970641046,0.3081600286445244
75,2022-04-20 00:00:00,36211.78050399606,824.24,-256.2468936272809,0.3652546208661289
76,2022-04-21 00:00:00,36211.78050399606,824.24,-272.7235854358084,0.32444045199628907
77,2022-04-22 00:00:00,44576.41134067812,991.53,145.85693807921143,1.3613000577289263
78,2022-04-25 00:00:00,45855.272376732486,1017.11,-0.20275069360923226,0.9994977692643883
79,2022-04-26 00:00:00,57502.33039612895,1250.05,-48.84208336005315,0.8790139998139495
80,2022-04-27 00:00:00,53116.727011257164,1162.33,108.5774631375566,1.2689556233406958
81,2022-04-28 00:00:00,53116.727011257164,1162.33,-255.8275656946817,0.36629333186781715
82,2022-04-29 00:00:00,49710.67749548272,1094.21,198.0580665403802,1.4906066987081357
83,2022-05-02 00:00:00,51211.75021912344,1124.24,118.07489946285523,1.2924815819806863
84,2022-05-03 00:00:00,47034.75774792014,1040.7,-274.9816786400514,0.3188469628157659
85,2022-05-04 00:00:00,50033.5285156387,1100.67,21.2293753188751,1.052586970693798
86,2022-05-05 00:00:00,56850.876013730376,1237.02,-280.1052792764732,0.3061553676808547
87,2022-05-06 00:00:00,66756.60922228447,1435.13,31.506130625389346,1.0780433688220326
88,2022-05-09 00:00:00,68464.09901525253,1469.28,-297.46745239076336,0.2631477862034077
89,2022-05-10 00:00:00,74126.59948245695,1582.53,69.16170110108726,1.1713194238787812
90,2022-05-11 00:00:00,72606.3617907246,1552.13,-127.3440316583758,0.6845579881526186
91,2022-05-12 00:00:00,64481.63574646962,1389.63,-73.24802001195167,0.818558416162038
92,2022-05-13 00:00:00,56514.43036470636,1230.29,3.279124868516192,1.0081226715704936
93,2022-05-16 00:00:00,67302.264239764,1446.05,-11.426309919359994,0.9716960571923471
94,2022-05-17 00:00:00,88760.09919470889,1875.2,-85.27736322700468,0.7887607085227935
95,2022-05-18 00:00:00,133075.24534902014,2761.5,-19.251586021831827,0.9523121818361235
96,2022-05-19 00:00:00,137551.19380101786,2851.02,-291.6903921645153,0.2774580563951031
97,2022-05-20 00:00:00,153865.5598017295,3177.31,40.79252573564827,1.1010465603987545
98,2022-05-23 00:00:00,153865.5598017295,3177.31,-159.5424987165179,0.604799643022873
99,2022-05-24 00:00:00,241173.52871441375,4923.47,-234.8805510553281,0.41818087111080493
100,2022-05-25 00:00:00,196107.08861891206,4022.14,47.11465502889905,1.1167070130909724
101,2022-05-26 00:00:00,170778.20066669685,3515.56,-227.06270682574848,0.43754633708492885
102,2022-05-27 00:00:00,158597.5845628055,3271.95,-0.6086458906414691,0.9984923322927167
103,2022-05-31 00:00:00,158597.5845628055,3271.95,-52.21855268397263,0.8706501977369475
104,2022-06-01 00:00:00,154581.17485903253,3191.62,-129.85471845020044,0.6783388031431755
105,2022-06-02 00:00:00,161058.65145196588,3321.17,-292.5906736367576,0.2752279825146493
106,2022-06-03 00:00:00,188037.50145928643,3860.75,-300.3164673634077,0.25609053347588934
107,2022-06-06 00:00:00,212724.52891179806,4354.49,54.67334265850195,1.1354305260955257
108,2022-06-07 00:00:00,204564.1803407104,4191.28,104.04716640838421,1.2577336925135845
109,2022-06-08 00:00:00,208897.23517697418,4277.94,-276.40741941346835,0.3153152814948384
110,2022-06-09 00:00:00,204694.87157826405,4193.9,-188.5530319258362,0.5329380815414344
111,2022-06-10 00:00:00,196707.23734211584,4034.14,-54.339019910484126,0.865397619824371
112,2022-06-13 00:00:00,212535.05586557457,4350.7,-240.02189871585932,0.405445315085725
113,2022-06-14 00:00:00,261813.38390639983,5336.27,-127.44644962454072,0.6843042901278611
