,date,accession_number,ticker,quantity,price,total_trans_cost,total_shares_after_trans
105,2019-02-12 00:00:00,0001485532-19-000002,IEX,17238.0,137.85,2376258.3,43185.0
106,2019-02-12 00:00:00,0000091142-19-000015,AOS,30840.0,48.72,1502524.8,316244.0
107,2019-02-13 00:00:00,0001209191-19-019113,HSII,52144.0,41.8,2179619.1999999997,90675.0
108,2019-02-13 00:00:00,0001280452-19-000028,MPWR,74331.0,30.0,2229930.0,389020.0
109,2019-02-13 00:00:00,0001280452-19-000026,MPWR,74331.0,30.0,2229930.0,471749.0
110,2019-02-13 00:00:00,0001437749-19-002489,MPWR,74331.0,30.0,2229930.0,372618.0
111,2019-02-13 00:00:00,0001225208-19-002458,UTX,19952.0,122.72,2448509.44,56135.48
112,2019-02-13 00:00:00,0001225208-19-002446,UTX,19952.0,122.72,2448509.44,45003.0
113,2019-02-13 00:00:00,0001225208-19-002445,UTX,16588.0,122.72,2035679.3599999999,38222.64
114,2019-02-13 00:00:00,0001225208-19-002443,UTX,18328.0,122.72,2249212.16,34927.0
115,2019-02-13 00:00:00,0001225208-19-002442,UTX,18328.0,122.72,2249212.16,18328.0
116,2019-02-13 00:00:00,0001225208-19-002441,UTX,20416.0,122.72,2505451.52,73306.0
117,2019-02-13 00:00:00,0001225208-19-002440,UTX,22203.0,122.72,2724752.16,32704.0
118,2019-02-14 00:00:00,0001437749-19-002678,OTTR,51244.0,49.62,2542727.28,186319.0
119,2019-02-14 00:00:00,0001453814-19-000014,MDSO,25490.0,71.98,1834770.2000000002,83627.0
120,2019-02-14 00:00:00,0001453814-19-000010,MDSO,38236.0,71.98,2752227.2800000003,114760.0
121,2019-02-14 00:00:00,0000751364-19-000037,NNN,62685.0,53.7,3366184.5,398965.0
122,2019-02-19 00:00:00,0001127602-19-012232,LII,6955.0,249.68,1736524.4000000001,63251.0
123,2019-02-19 00:00:00,0001225208-19-002890,WM,51852.0,98.61,5113125.72,250536.65
124,2019-02-19 00:00:00,0001225208-19-002886,WM,44444.0,98.61,4382622.84,95827.0
125,2019-02-20 00:00:00,0000059478-19-000108,LLY,19405.0,120.17,2331898.85,124510.0
126,2019-02-20 00:00:00,0000059478-19-000107,LLY,26682.0,120.17,3206375.94,157962.0
127,2019-02-20 00:00:00,0000059478-19-000106,LLY,28156.0,120.17,3383506.52,126300.0
128,2019-02-22 00:00:00,0001562180-19-001248,LYB,42192.0,89.16,3761838.7199999997,151574.0
129,2019-02-22 00:00:00,0001127602-19-002512,BLK,4295.0,410.32,1762324.4,126072.34
130,2019-02-22 00:00:00,0001127602-19-002511,BLK,3717.0,410.32,1525159.44,29188.0
131,2019-02-22 00:00:00,0001127602-19-002510,BLK,4874.0,410.32,1999899.68,48204.0
132,2019-02-22 00:00:00,0001127602-19-002503,BLK,3717.0,410.32,1525159.44,15484.0
133,2019-02-22 00:00:00,0001209191-19-004753,CSX,58184.0,65.09,3787196.56,165822.0
134,2019-02-23 00:00:00,0000802481-19-000002,PPC,100000.0,16.06,1605999.9999999998,401073.0
135,2019-02-24 00:00:00,0001209191-19-005189,URI,13164.0,118.24,1556511.3599999999,33117.0
136,2019-02-24 00:00:00,0001209191-19-005186,URI,13302.0,118.24,1572828.48,29051.0
137,2019-02-24 00:00:00,0001209191-19-005165,URI,21056.0,118.24,2489661.44,57730.0
138,2019-02-24 00:00:00,0001209191-19-005153,URI,15525.0,118.24,1835676.0,30412.0
139,2019-02-27 00:00:00,0001225208-19-003897,MRK,32937.0,80.38,2647476.06,175335.92
140,2019-02-27 00:00:00,0001225208-19-003891,MRK,30610.0,80.38,2460431.8,137659.76
141,2019-02-27 00:00:00,0001127602-19-008676,SWK,16758.0,130.82,2192281.56,145553.0
142,2019-02-28 00:00:00,0001144204-19-016648,STKS,30000.0,50.0,1500000.0,65000.0
143,2019-02-28 00:00:00,0001069183-19-000028,AAXN,25452.0,60.22,1532719.44,103769.0
144,2019-02-28 00:00:00,0001209191-19-014758,MET,35772.0,44.65,1597219.8,116087.0
145,2019-02-28 00:00:00,0001085869-19-000012,PRFT,119292.0,28.82,3437995.44,590865.0
146,2019-03-01 00:00:00,0001209191-19-015267,HII,12194.0,210.24,2563666.56,20420.58
147,2019-03-01 00:00:00,0001209191-19-015261,HII,14139.0,210.24,2972583.3600000003,56404.72
148,2019-03-01 00:00:00,0001209191-19-015252,HII,7435.0,210.24,1563134.4000000001,13999.84
149,2019-03-01 00:00:00,0001209191-19-015225,HII,12785.0,210.24,2687918.4,64469.72
150,2019-03-01 00:00:00,0001127602-19-009278,CVS,27183.0,57.83,1571992.89,208188.5
151,2019-03-04 00:00:00,0001545711-19-000007,IPG,160151.0,22.9,3667457.9,934910.0
152,2019-03-04 00:00:00,0001545711-19-000007,IPG,268161.0,22.9,6140886.899999999,965716.0
153,2019-03-04 00:00:00,0001437749-19-001787,HTGC,247336.0,13.14,3249995.04,497733.0
154,2019-03-05 00:00:00,0001225208-19-004644,Z AND ZG,38953.0,40.36,1572143.08,39654.0
155,2019-03-05 00:00:00,0001225208-19-004638,Z AND ZG,58430.0,40.36,2358234.8,137837.0
156,2019-03-05 00:00:00,0001445305-19-000022,WK,38700.0,41.86,1619982.0,218475.0
157,2019-03-05 00:00:00,0001445305-19-000020,WK,43000.0,41.86,1799980.0,332233.0
158,2019-03-05 00:00:00,0001127602-19-004045,JAG,321269.0,10.53,3382962.57,2249817.0
159,2019-03-05 00:00:00,0001732845-19-000057,WRK,78580.0,38.7,3041046.0,162437.0
160,2019-03-05 00:00:00,0001732845-19-000055,WRK,119272.0,38.7,4615826.4,195230.0
161,2019-03-05 00:00:00,0001732845-19-000053,WRK,47060.0,38.7,1821222.0000000002,109562.0
162,2019-03-05 00:00:00,0001732845-19-000051,WRK,42172.0,38.7,1632056.4000000001,341.06
163,2019-03-05 00:00:00,0001732845-19-000047,WRK,66411.0,38.7,2570105.7,108433.0
164,2019-03-06 00:00:00,0001069183-19-000041,AAXN,30135.0,60.22,1814729.7,108452.0
165,2019-03-06 00:00:00,0000059478-19-000067,LLY,21224.0,120.17,2550488.08,67806.0
166,2019-03-06 00:00:00,0000059478-19-000063,LLY,15619.0,120.17,1876935.23,70818.0
167,2019-03-06 00:00:00,0000059478-19-000055,LLY,28155.0,120.17,3383386.35,126299.0
168,2019-03-06 00:00:00,0000059478-19-000053,LLY,19404.0,120.17,2331778.68,124509.0
169,2019-03-06 00:00:00,0000059478-19-000051,LLY,26681.0,120.17,3206255.77,157961.0
170,2019-03-08 00:00:00,0001628280-19-001133,CW,21929.0,116.16,2547272.64,97093.0
171,2019-03-11 00:00:00,0001182489-19-000101,PM,49310.0,77.2,3806732.0,793075.0
172,2019-03-12 00:00:00,0001127602-19-011009,CSGS,51033.0,41.15,2100007.9499999997,292008.0
173,2019-03-12 00:00:00,0001485532-19-000002,IEX,17238.0,137.85,2376258.3,43185.0
174,2019-03-12 00:00:00,0000091142-19-000015,AOS,30840.0,48.72,1502524.8,316244.0
175,2019-03-13 00:00:00,0001209191-19-019113,HSII,52144.0,41.8,2179619.1999999997,90675.0
176,2019-03-13 00:00:00,0001280452-19-000028,MPWR,74331.0,30.0,2229930.0,389020.0
177,2019-03-13 00:00:00,0001280452-19-000026,MPWR,74331.0,30.0,2229930.0,471749.0
178,2019-03-13 00:00:00,0001437749-19-002489,MPWR,74331.0,30.0,2229930.0,372618.0
179,2019-03-13 00:00:00,0001225208-19-002458,UTX,19952.0,122.72,2448509.44,56135.48
180,2019-03-13 00:00:00,0001225208-19-002446,UTX,19952.0,122.72,2448509.44,45003.0
181,2019-03-13 00:00:00,0001225208-19-002445,UTX,16588.0,122.72,2035679.3599999999,38222.64
182,2019-03-13 00:00:00,0001225208-19-002443,UTX,18328.0,122.72,2249212.16,34927.0
183,2019-03-13 00:00:00,0001225208-19-002442,UTX,18328.0,122.72,2249212.16,18328.0
184,2019-03-13 00:00:00,0001225208-19-002441,UTX,20416.0,122.72,2505451.52,73306.0
185,2019-03-13 00:00:00,0001225208-19-002440,UTX,22203.0,122.72,2724752.16,32704.0
186,2019-03-14 00:00:00,0001437749-19-002678,OTTR,51244.0,49.62,2542727.28,186319.0
187,2019-03-14 00:00:00,0001453814-19-000014,MDSO,25490.0,71.98,1834770.2000000002,83627.0
188,2019-03-14 00:00:00,0001453814-19-000010,MDSO,38236.0,71.98,2752227.2800000003,114760.0
189,2019-03-14 00:00:00,0000751364-19-000037,NNN,62685.0,53.7,3366184.5,398965.0
190,2019-03-19 00:00:00,0001127602-19-012232,LII,6955.0,249.68,1736524.4000000001,63251.0
191,2019-03-19 00:00:00,0001225208-19-002890,WM,51852.0,98.61,5113125.72,250536.65
192,2019-03-19 00:00:00,0001225208-19-002886,WM,44444.0,98.61,4382622.84,95827.0
193,2019-03-20 00:00:00,0000059478-19-000108,LLY,19405.0,120.17,2331898.85,124510.0
194,2019-03-20 00:00:00,0000059478-19-000107,LLY,26682.0,120.17,3206375.94,157962.0
195,2019-03-20 00:00:00,0000059478-19-000106,LLY,28156.0,120.17,3383506.52,126300.0
196,2019-03-22 00:00:00,0001562180-19-001248,LYB,42192.0,89.16,3761838.7199999997,151574.0
197,2019-03-22 00:00:00,0001127602-19-002512,BLK,4295.0,410.32,1762324.4,126072.34
198,2019-03-22 00:00:00,0001127602-19-002511,BLK,3717.0,410.32,1525159.44,29188.0
199,2019-03-22 00:00:00,0001127602-19-002510,BLK,4874.0,410.32,1999899.68,48204.0
200,2019-03-22 00:00:00,0001127602-19-002503,BLK,3717.0,410.32,1525159.44,15484.0
201,2019-03-22 00:00:00,0001209191-19-004753,CSX,58184.0,65.09,3787196.56,165822.0
202,2019-03-23 00:00:00,0000802481-19-000002,PPC,100000.0,16.06,1605999.9999999998,401073.0
203,2019-03-24 00:00:00,0001209191-19-005189,URI,13164.0,118.24,1556511.3599999999,33117.0
204,2019-03-24 00:00:00,0001209191-19-005186,URI,13302.0,118.24,1572828.48,29051.0
205,2019-03-24 00:00:00,0001209191-19-005165,URI,21056.0,118.24,2489661.44,57730.0
206,2019-03-24 00:00:00,0001209191-19-005153,URI,15525.0,118.24,1835676.0,30412.0
207,2019-03-27 00:00:00,0001225208-19-003897,MRK,32937.0,80.38,2647476.06,175335.92
208,2019-03-27 00:00:00,0001225208-19-003891,MRK,30610.0,80.38,2460431.8,137659.76
209,2019-03-27 00:00:00,0001127602-19-008676,SWK,16758.0,130.82,2192281.56,145553.0
210,2019-03-28 00:00:00,0001144204-19-016648,STKS,30000.0,50.0,1500000.0,65000.0
211,2019-03-28 00:00:00,0001069183-19-000028,AAXN,25452.0,60.22,1532719.44,103769.0
212,2019-03-28 00:00:00,0001209191-19-014758,MET,35772.0,44.65,1597219.8,116087.0
213,2019-03-28 00:00:00,0001085869-19-000012,PRFT,119292.0,28.82,3437995.44,590865.0
214,2019-03-29 00:00:00,0001127602-19-002943,AXP,21668.0,100.77,2183484.36,62476.66
215,2019-03-29 00:00:00,0001127602-19-002940,AXP,29381.0,100.77,2960723.37,64873.18
216,2019-03-29 00:00:00,0001127602-19-002935,AXP,17628.0,100.77,1776373.5599999998,37441.65
217,2019-03-29 00:00:00,0001127602-19-002929,AXP,20199.0,100.77,2035453.23,20199.0
218,2019-03-29 00:00:00,0001127602-19-002924,AXP,36726.0,100.77,3700879.02,87493.84
219,2019-03-29 00:00:00,0001127602-19-002922,AXP,23505.0,100.77,2368598.85,57501.74
220,2019-03-30 00:00:00,0001225208-19-001604,LMT,13141.0,287.87,3782899.67,81712.71
221,2019-03-30 00:00:00,0001225208-19-001602,LMT,8708.0,287.87,2506771.96,10153.48
222,2019-03-30 00:00:00,0001225208-19-001598,LMT,10867.0,287.87,3128283.29,46024.57
223,2019-03-30 00:00:00,0001225208-19-001597,LMT,8231.0,287.87,2369457.97,8231.0
224,2019-04-01 00:00:00,0001209191-19-015267,HII,12194.0,210.24,2563666.56,20420.58
225,2019-04-01 00:00:00,0001209191-19-015261,HII,14139.0,210.24,2972583.3600000003,56404.72
226,2019-04-01 00:00:00,0001209191-19-015252,HII,7435.0,210.24,1563134.4000000001,13999.84
227,2019-04-01 00:00:00,0001209191-19-015225,HII,12785.0,210.24,2687918.4,64469.72
228,2019-04-01 00:00:00,0001127602-19-009278,CVS,27183.0,57.83,1571992.89,208188.5
229,2019-04-04 00:00:00,0001545711-19-000007,IPG,160151.0,22.9,3667457.9,934910.0
230,2019-04-04 00:00:00,0001545711-19-000007,IPG,268161.0,22.9,6140886.899999999,965716.0
231,2019-04-04 00:00:00,0001437749-19-001787,HTGC,247336.0,13.14,3249995.04,497733.0
232,2019-04-05 00:00:00,0001225208-19-004644,Z AND ZG,38953.0,40.36,1572143.08,39654.0
233,2019-04-05 00:00:00,0001225208-19-004638,Z AND ZG,58430.0,40.36,2358234.8,137837.0
234,2019-04-05 00:00:00,0001445305-19-000022,WK,38700.0,41.86,1619982.0,218475.0
235,2019-04-05 00:00:00,0001445305-19-000020,WK,43000.0,41.86,1799980.0,332233.0
236,2019-04-05 00:00:00,0001127602-19-004045,JAG,321269.0,10.53,3382962.57,2249817.0
237,2019-04-05 00:00:00,0001732845-19-000057,WRK,78580.0,38.7,3041046.0,162437.0
238,2019-04-05 00:00:00,0001732845-19-000055,WRK,119272.0,38.7,4615826.4,195230.0
239,2019-04-05 00:00:00,0001732845-19-000053,WRK,47060.0,38.7,1821222.0000000002,109562.0
240,2019-04-05 00:00:00,0001732845-19-000051,WRK,42172.0,38.7,1632056.4000000001,341.06
241,2019-04-05 00:00:00,0001732845-19-000047,WRK,66411.0,38.7,2570105.7,108433.0
242,2019-04-06 00:00:00,0001069183-19-000041,AAXN,30135.0,60.22,1814729.7,108452.0
243,2019-04-06 00:00:00,0000059478-19-000067,LLY,21224.0,120.17,2550488.08,67806.0
244,2019-04-06 00:00:00,0000059478-19-000063,LLY,15619.0,120.17,1876935.23,70818.0
245,2019-04-06 00:00:00,0000059478-19-000055,LLY,28155.0,120.17,3383386.35,126299.0
246,2019-04-06 00:00:00,0000059478-19-000053,LLY,19404.0,120.17,2331778.68,124509.0
247,2019-04-06 00:00:00,0000059478-19-000051,LLY,26681.0,120.17,3206255.77,157961.0
248,2019-04-08 00:00:00,0001628280-19-001133,CW,21929.0,116.16,2547272.64,97093.0
249,2019-04-11 00:00:00,0001182489-19-000101,PM,49310.0,77.2,3806732.0,793075.0
250,2019-04-12 00:00:00,0001127602-19-011009,CSGS,51033.0,41.15,2100007.9499999997,292008.0
251,2019-04-12 00:00:00,0001485532-19-000002,IEX,17238.0,137.85,2376258.3,43185.0
252,2019-04-12 00:00:00,0000091142-19-000015,AOS,30840.0,48.72,1502524.8,316244.0
253,2019-04-13 00:00:00,0001209191-19-019113,HSII,52144.0,41.8,2179619.1999999997,90675.0
254,2019-04-13 00:00:00,0001280452-19-000028,MPWR,74331.0,30.0,2229930.0,389020.0
255,2019-04-13 00:00:00,0001280452-19-000026,MPWR,74331.0,30.0,2229930.0,471749.0
256,2019-04-13 00:00:00,0001437749-19-002489,MPWR,74331.0,30.0,2229930.0,372618.0
257,2019-04-13 00:00:00,0001225208-19-002458,UTX,19952.0,122.72,2448509.44,56135.48
258,2019-04-13 00:00:00,0001225208-19-002446,UTX,19952.0,122.72,2448509.44,45003.0
259,2019-04-13 00:00:00,0001225208-19-002445,UTX,16588.0,122.72,2035679.3599999999,38222.64
260,2019-04-13 00:00:00,0001225208-19-002443,UTX,18328.0,122.72,2249212.16,34927.0
261,2019-04-13 00:00:00,0001225208-19-002442,UTX,18328.0,122.72,2249212.16,18328.0
262,2019-04-13 00:00:00,0001225208-19-002441,UTX,20416.0,122.72,2505451.52,73306.0
263,2019-04-13 00:00:00,0001225208-19-002440,UTX,22203.0,122.72,2724752.16,32704.0
264,2019-04-14 00:00:00,0001437749-19-002678,OTTR,51244.0,49.62,2542727.28,186319.0
265,2019-04-14 00:00:00,0001453814-19-000014,MDSO,25490.0,71.98,1834770.2000000002,83627.0
266,2019-04-14 00:00:00,0001453814-19-000010,MDSO,38236.0,71.98,2752227.2800000003,114760.0
267,2019-04-14 00:00:00,0000751364-19-000037,NNN,62685.0,53.7,3366184.5,398965.0
268,2019-04-19 00:00:00,0001127602-19-012232,LII,6955.0,249.68,1736524.4000000001,63251.0
269,2019-04-19 00:00:00,0001225208-19-002890,WM,51852.0,98.61,5113125.72,250536.65
270,2019-04-19 00:00:00,0001225208-19-002886,WM,44444.0,98.61,4382622.84,95827.0
271,2019-04-20 00:00:00,0000059478-19-000108,LLY,19405.0,120.17,2331898.85,124510.0
272,2019-04-20 00:00:00,0000059478-19-000107,LLY,26682.0,120.17,3206375.94,157962.0
273,2019-04-20 00:00:00,0000059478-19-000106,LLY,28156.0,120.17,3383506.52,126300.0
274,2019-04-22 00:00:00,0001562180-19-001248,LYB,42192.0,89.16,3761838.7199999997,151574.0
275,2019-04-22 00:00:00,0001127602-19-002512,BLK,4295.0,410.32,1762324.4,126072.34
276,2019-04-22 00:00:00,0001127602-19-002511,BLK,3717.0,410.32,1525159.44,29188.0
277,2019-04-22 00:00:00,0001127602-19-002510,BLK,4874.0,410.32,1999899.68,48204.0
278,2019-04-22 00:00:00,0001127602-19-002503,BLK,3717.0,410.32,1525159.44,15484.0
279,2019-04-22 00:00:00,0001209191-19-004753,CSX,58184.0,65.09,3787196.56,165822.0
